N029821/data/ALTO/N029821-ALTO00004.xml,Manitoba,Canadian Pacific Railway,♦Turtle,Mountain Milling Co ME 90,0,M.E.,90000,,
N029821/data/ALTO/N029821-ALTO00004.xml,Manitoba,Canadian Pacific Railway,udine Canadian,Elevator Co E 27,0,E.,27000,,
N029821/data/ALTO/N029821-ALTO00004.xml,Manitoba,Canadian Pacific Railway,Northern,Elevator Co * E 25,0,E.,25000,,
N029821/data/ALTO/N029821-ALTO00004.xml,Manitoba,Canadian Pacific Railway,Ogilvie,Flour Mills Co E 35,0,E.,35000,,
N029821/data/ALTO/N029821-ALTO00004.xml,Manitoba,Canadian Pacific Railway,♦F.,H Steede E 17,0,E.,17000,,
N029821/data/ALTO/N029821-ALTO00004.xml,Manitoba,Canadian Pacific Railway,a) Maple,Leaf Milling Co ME 100,0,M.E.,100000,,
N029821/data/ALTO/N029821-ALTO00004.xml,Manitoba,Canadian Pacific Railway,Ogilvie,Flour Mills Co E 35,0,E.,35000,,
N029821/data/ALTO/N029821-ALTO00004.xml,Manitoba,Canadian Pacific Railway,Western,Canada Flour Mills Co E 75,0,E.,75000,,
N029821/data/ALTO/N029821-ALTO00004.xml,Manitoba,Canadian Pacific Railway,Western,ME 100,0,M.E.,100000,,
N029821/data/ALTO/N029821-ALTO00004.xml,Manitoba,Canadian Pacific Railway,Western,I,,I,,,
N029821/data/ALTO/N029821-ALTO00004.xml,Manitoba,Canadian Pacific Railway,ale,of the Woods Milling Co E 45,0,E.,45000,,
N029821/data/ALTO/N029821-ALTO00004.xml,Manitoba,Canadian Pacific Railway,,Elevator Commission E 30,300,E.,30300,,
N029821/data/ALTO/N029821-ALTO00004.xml,Manitoba,Canadian Pacific Railway,hill,Ogilvie Flour Mills Co E 30,0,E.,30000,,
N029821/data/ALTO/N029821-ALTO00004.xml,Manitoba,Canadian Pacific Railway,,Elevator'Co E 30,0,E.,30000,,
N029821/data/ALTO/N029821-ALTO00004.xml,Manitoba,Canadian Pacific Railway,le *Northern,Elevator Co E 20,0,E.,20000,,
N029821/data/ALTO/N029821-ALTO00004.xml,Manitoba,Canadian Pacific Railway,i,Lake of the Woods Milling Co E 20000,E.,20000,,,
N029821/data/ALTO/N029821-ALTO00004.xml,Manitoba,Canadian Pacific Railway,,Elevator Commission E 54,500,E.,54500,,
N029821/data/ALTO/N029821-ALTO00004.xml,Manitoba,Canadian Pacific Railway,,of the Woods Milling Co E 50,0,E.,50000,,
N029821/data/ALTO/N029821-ALTO00004.xml,Manitoba,Canadian Pacific Railway,♦lmperial,Elevator & Lumber Co E 30,0,E.,30000,,
N029821/data/ALTO/N029821-ALTO00004.xml,Manitoba,Canadian Pacific Railway,♦Young,Grain Co E 30,0,E.,30000,,
N029821/data/ALTO/N029821-ALTO00004.xml,Manitoba,Canadian Pacific Railway,ry,Canadian Elevator Co E 25,0(X),E.,250(X),,
N029821/data/ALTO/N029821-ALTO00004.xml,Manitoba,Canadian Pacific Railway,Smith,,Murphy &Co E 25,0,E.,25000,
N029821/data/ALTO/N029821-ALTO00004.xml,Manitoba,Canadian Pacific Railway,♦Ogilvie,Flour Mills Co E 25,0,E.,25000,,
N029821/data/ALTO/N029821-ALTO00004.xml,Manitoba,Canadian Pacific Railway,Western,Elevator Co E 30,0,E.,q,,
N029821/data/ALTO/N029821-ALTO00004.xml,Manitoba,Canadian Pacific Railway,ie,Flour Mills Co E 35,0,E.,35000,,
N029821/data/ALTO/N029821-ALTO00004.xml,Manitoba,Canadian Pacific Railway,,Canada Flour Mills Co E 35,0,E.,35000,,
N029821/data/ALTO/N029821-ALTO00004.xml,Manitoba,Canadian Pacific Railway,,Lake of the Woods Milling Co E 40,0,E.,40000,,
N029821/data/ALTO/N029821-ALTO00004.xml,Manitoba,Canadian Pacific Railway,,Elevator Commission E 27,0,E.,27000,,
N029821/data/ALTO/N029821-ALTO00004.xml,Manitoba,Canadian Pacific Railway,•tcensed.,,,•tcensed,,,
,,,,,,,,,
N029821/data/ALTO/N029821-ALTO00005.xml,Manitoba,Canadian Pacific Railway,Cartwright,* Farmers Elevator Co JSr,,I,,,
N029821/data/ALTO/N029821-ALTO00005.xml,Manitoba,Canadian Pacific Railway,Cartwright,McLaughlin Co Ww,,iMM,,,
N029821/data/ALTO/N029821-ALTO00005.xml,Manitoba,Canadian Pacific Railway,Cartwright,Young Grain Co   3,,>v,,,
N029821/data/ALTO/N029821-ALTO00005.xml,Manitoba,Canadian Pacific Railway,Cartwright,,,v/,,,
N029821/data/ALTO/N029821-ALTO00005.xml,Manitoba,Canadian Pacific Railway,Chater,Ogilvie Flour Mills Co,,p-,,,
N029821/data/ALTO/N029821-ALTO00005.xml,Manitoba,Canadian Pacific Railway,Chater,Western Canada Flour Mills Co,,E^*,,,
N029821/data/ALTO/N029821-ALTO00005.xml,Manitoba,Canadian Pacific Railway,Clearwater,Maple Leaf Milling Co,E.,ffltL-',,,
N029821/data/ALTO/N029821-ALTO00005.xml,Manitoba,Canadian Pacific Railway,Clearwater,*J T Hunter ,E.,U§^,,,
N029821/data/ALTO/N029821-ALTO00005.xml,Manitoba,Canadian Pacific Railway,Coulter,Western Canada Flour Mills Co,E.,SOOOU&^V,,,
N029821/data/ALTO/N029821-ALTO00005.xml,Manitoba,Canadian Pacific Railway,Crandall,Canadian Elevator Co,E.,V»v\,,,
N029821/data/ALTO/N029821-ALTO00005.xml,Manitoba,Canadian Pacific Railway,Crandall,Maple Leaf Milling Co,E.,30000,,,
N029821/data/ALTO/N029821-ALTO00005.xml,Manitoba,Canadian Pacific Railway,Crandall,Ogilvie Flour Mills Co,E.,',,,
N029821/data/ALTO/N029821-ALTO00005.xml,Manitoba,Canadian Pacific Railway,Culross,Canadian Elevator Co,E.,27000,,,
N029821/data/ALTO/N029821-ALTO00005.xml,Manitoba,Canadian Pacific Railway,Crystal Citv,Young Grain Co,E.,30000,,,
N029821/data/ALTO/N029821-ALTO00005.xml,Manitoba,Canadian Pacific Railway,Crystal Citv,Manitoba El Commission,E.,40000,,,
N029821/data/ALTO/N029821-ALTO00005.xml,Manitoba,Canadian Pacific Railway,Crystal Citv,,E.,22500,,,
N029821/data/ALTO/N029821-ALTO00005.xml,Manitoba,Canadian Pacific Railway,Crystal Citv,,E.,27000,,,
N029821/data/ALTO/N029821-ALTO00005.xml,Manitoba,Canadian Pacific Railway,Crystal Citv,,E.,1-1000,,,
N029821/data/ALTO/N029821-ALTO00005.xml,Manitoba,Canadian Pacific Railway,Cvpress River,International Elevator Co,E.,28000*,,,
N029821/data/ALTO/N029821-ALTO00005.xml,Manitoba,Canadian Pacific Railway,Cvpress River,McLaughlin Elevator Co,E.,35000,,,
N029821/data/ALTO/N029821-ALTO00005.xml,Manitoba,Canadian Pacific Railway,Cvpress River,Northern Elevator Co,E.,22000,,,
N029821/data/ALTO/N029821-ALTO00005.xml,Manitoba,Canadian Pacific Railway,Cvpress River,Ogilvie Flour Mills Co,E.,35000,,,
N029821/data/ALTO/N029821-ALTO00005.xml,Manitoba,Canadian Pacific Railway,Cvpress River,Western Elevator Co,E.,30000,,,
N029821/data/ALTO/N029821-ALTO00005.xml,Manitoba,Canadian Pacific Railway,Chillon Siding,Manitoba El Commission,E.,27000,,,
N029821/data/ALTO/N029821-ALTO00005.xml,Manitoba,Canadian Pacific Railway,Dalnv,' Lake of the Woods Milling Co,E.,50000,,,
N029821/data/ALTO/N029821-ALTO00005.xml,Manitoba,Canadian Pacific Railway,Dalnv,Western Canada F Mills Co,E.,30000,,,
N029821/data/ALTO/N029821-ALTO00005.xml,Manitoba,Canadian Pacific Railway,Darliugford,Canadian Elevator Co,E.,27000,,,
N029821/data/ALTO/N029821-ALTO00005.xml,Manitoba,Canadian Pacific Railway,Darliugford,Farmers' Elevator Co,E.,45000,,,
N029821/data/ALTO/N029821-ALTO00005.xml,Manitoba,Canadian Pacific Railway,Darliugford,MeLauglilin & Ellis,E.,25000,,,
N029821/data/ALTO/N029821-ALTO00005.xml,Manitoba,Canadian Pacific Railway,Deleau,Lake of the Woods Milling Co,E.,10000,,,
N029821/data/ALTO/N029821-ALTO00005.xml,Manitoba,Canadian Pacific Railway,Deleau,♦Northern Elevator Co,E.,22000,,,
N029821/data/ALTO/N029821-ALTO00005.xml,Manitoba,Canadian Pacific Railway,Deloraine..,Dominion Elevator Co,E.,25000,,,
N029821/data/ALTO/N029821-ALTO00005.xml,Manitoba,Canadian Pacific Railway,Deloraine..,Farmers' Elevator C 0 ,E.,35000,,,
N029821/data/ALTO/N029821-ALTO00005.xml,Manitoba,Canadian Pacific Railway,Deloraine..,International Elevator Co,E.,28000,,,
N029821/data/ALTO/N029821-ALTO00005.xml,Manitoba,Canadian Pacific Railway,Deloraine..,Ogilvie Flour Mills Co,E.,20000,,,
N029821/data/ALTO/N029821-ALTO00005.xml,Manitoba,Canadian Pacific Railway,Deloraine..,Deloraine Milling Co,,3000,,,
N029821/data/ALTO/N029821-ALTO00005.xml,Manitoba,Canadian Pacific Railway,Deloraine..,♦Northern Elevator Co,E.,20000,,,
N029821/data/ALTO/N029821-ALTO00005.xml,Manitoba,Canadian Pacific Railway,Dominion City,Lake of the Woods Milling Co,E.,25000,,,
